id,predicted_prob
31269,0.29581207
13325,0.29576755
15860,0.29576755
18212,0.29553506
17472,0.29553506
14396,0.29553235
24290,0.29548794
18233,0.29529998
24324,0.29518846
24791,0.29518846
34012,0.29514223
31936,0.29514223
18790,0.29493275
18124,0.29493275
25002,0.29486877
26714,0.29464927
28587,0.29462314
42163,0.2943717
25806,0.2943582
44093,0.29435036
40066,0.29424506
39851,0.29424506
17590,0.29420766
31557,0.29415798
25668,0.2940886
42976,0.29389516
25064,0.2935995
26541,0.2935995
25833,0.2935995
27040,0.2935995
26423,0.2935995
29728,0.2933916
39959,0.29311383
18275,0.29300678
18745,0.29300678
20296,0.29289165
31533,0.29245234
24040,0.29245132
18301,0.29228446
17706,0.29228446
14042,0.2921469
15622,0.2921469
18598,0.2920509
32632,0.2918941
32703,0.2918941
32829,0.2918941
40463,0.29179838
42349,0.29173297
41457,0.2917302
31552,0.29166076
13709,0.29153287
44574,0.2911005
15057,0.29094937
27297,0.29042938
24979,0.29042938
26574,0.29042938
16520,0.29039165
30488,0.29033637
29143,0.29022282
42518,0.29008472
33825,0.28979534
32485,0.28944805
32046,0.28944805
26351,0.2894158
41266,0.28932732
33452,0.2892217
33493,0.2892217
32901,0.2892217
31727,0.2892217
32972,0.2892217
32613,0.2892217
14710,0.28917536
42353,0.2890315
32005,0.2889896
32210,0.2889896
32443,0.2889896
15430,0.28893793
16740,0.28893793
15252,0.28883985
24390,0.28883484
27967,0.2888096
16183,0.28854987
43027,0.28852466
16311,0.28852314
41149,0.28848535
44472,0.28823832
44257,0.28822154
43234,0.2880509
12723,0.28798988
15106,0.28798988
44367,0.28787875
41133,0.2877587
12669,0.28760135
40169,0.28759888
32711,0.287575
40905,0.28727892
25073,0.28724578
25770,0.28724578
39936,0.28696057
15192,0.28695077
18192,0.2869461
18049,0.2869461
18369,0.2869461
40986,0.28676024
32801,0.28658214
16002,0.2865321
40910,0.28643993
40710,0.28643993
40921,0.28643993
40601,0.28643993
44176,0.2863988
15397,0.2863988
24203,0.28620356
24277,0.28620356
24303,0.28620356
24340,0.28620356
26698,0.28596497
26684,0.28596497
28340,0.28585282
28243,0.28585282
13803,0.28551456
14826,0.28551456
18026,0.28550264
17432,0.28550264
25583,0.28546354
43112,0.28476512
40470,0.28475934
40677,0.2847405
18311,0.28456137
13025,0.28446728
18562,0.2844641
18156,0.2844641
26367,0.28435048
26935,0.28435048
25579,0.28435048
25967,0.28435048
25389,0.28435048
27159,0.28435048
26681,0.28435048
25093,0.28435048
25755,0.28435048
24257,0.28412554
24398,0.28412554
25740,0.2840472
26689,0.2840472
41067,0.28400508
40803,0.28400508
33759,0.28393885
26275,0.28391087
24600,0.28356236
26329,0.2835478
39864,0.2828336
25467,0.28278664
40723,0.28263503
42182,0.28254253
44645,0.28236395
25000,0.2822806
24827,0.2822806
26959,0.2822806
24943,0.2822806
27195,0.2822806
25669,0.2822806
25865,0.2822806
26207,0.2822806
26396,0.2822806
25935,0.2822806
28987,0.28226283
40700,0.28179273
15923,0.2817339
26510,0.28171965
27372,0.28171965
27669,0.28171965
26798,0.28171965
26750,0.28171965
26857,0.28171965
26569,0.28171965
27264,0.28171965
26726,0.28171965
26399,0.28171965
26978,0.28166285
42556,0.28157523
24550,0.28146592
25658,0.28141806
27579,0.28141806
24259,0.2814031
29671,0.281401
40987,0.2806981
41041,0.2806981
20309,0.28064325
20888,0.28064325
41157,0.28046077
44496,0.28036982
27597,0.28012672
26972,0.28003144
26053,0.28003144
24772,0.28003144
27436,0.28003144
27495,0.28003144
29565,0.27989468
27502,0.27986634
24839,0.27986634
27535,0.27986634
40707,0.27974778
27656,0.27973095
26864,0.27966145
27105,0.27966145
27698,0.27966145
27240,0.27966145
25179,0.27966145
25634,0.27966145
26407,0.27956897
25625,0.27956897
25169,0.27956897
40781,0.27952027
20517,0.27934483
20546,0.27934483
19358,0.27934483
41082,0.2792899
37320,0.27878967
20985,0.27864292
19905,0.27864292
21195,0.27864292
20082,0.27864292
20273,0.27864292
19129,0.27864292
20879,0.27864292
20367,0.27864292
31865,0.27838024
18011,0.27835077
18071,0.27835077
44528,0.2783134
40782,0.27830562
26134,0.27818492
31291,0.2781822
29218,0.2780674
34136,0.27804178
31613,0.27804178
32188,0.27804178
32979,0.27804178
32003,0.27804178
31635,0.27804178
32389,0.27804178
32592,0.27804178
25298,0.27798077
24206,0.27785262
15137,0.2776679
24692,0.2776554
31744,0.27754855
44882,0.27746752
41736,0.27720314
17875,0.27698624
25196,0.27696523
26354,0.27696523
25194,0.27696523
26204,0.2769493
27185,0.2769493
26984,0.2769493
17838,0.27685943
40104,0.2767285
39984,0.2767285
40173,0.2767285
41272,0.27666232
41998,0.27662972
20398,0.27660263
41105,0.27660263
20638,0.27660263
26723,0.2765952
40515,0.27644086
40504,0.27642056
41047,0.2763767
40912,0.2763767
18920,0.2763767
41107,0.2763767
13396,0.27630958
31610,0.27620023
44199,0.27610713
26222,0.27603272
25534,0.27603272
25842,0.27603272
34848,0.27601093
30899,0.2759835
24248,0.27558342
32822,0.27542305
33504,0.27542305
31909,0.27542305
33346,0.27542305
33576,0.27542305
31594,0.27542305
18577,0.27539062
18199,0.27522486
34134,0.27517483
20402,0.27489662
30878,0.27481252
44486,0.2746608
25417,0.27438796
15093,0.27438626
14622,0.27438626
13558,0.27438626
13797,0.27438626
27566,0.2743155
16052,0.27422255
41004,0.27393317
39951,0.27385342
39992,0.27385342
39755,0.27385342
41122,0.273785
25044,0.27377275
32423,0.27375537
26933,0.273574
14663,0.27350536
44392,0.2734189
27521,0.27334183
27100,0.27333555
26330,0.27333555
44419,0.27316433
30642,0.273135
40508,0.27311984
13567,0.27311984
12877,0.27311984
30834,0.27309287
40478,0.27300432
43439,0.27296862
33420,0.27296862
44485,0.27286842
30077,0.27283362
25016,0.27280018
26831,0.27280018
26856,0.27280018
25061,0.27280018
25981,0.27280018
25733,0.27280018
26116,0.27280018
25314,0.27280018
26988,0.27280018
26104,0.27280018
25741,0.27280018
26185,0.27280018
24750,0.27280018
40388,0.27275527
25689,0.2727218
27406,0.27270406
44253,0.2725805
16570,0.2725805
15368,0.2725805
41081,0.27246615
17905,0.27244514
30735,0.27233163
20106,0.27228844
42422,0.27207336
16633,0.27203152
15203,0.2718126
26629,0.2717818
13872,0.27172178
13065,0.27172178
40485,0.27172178
20081,0.27160552
20662,0.27160552
19182,0.27160552
28509,0.2713576
27692,0.2713287
27172,0.2713287
20903,0.27121487
20518,0.27121487
19172,0.27121487
26496,0.27120844
30685,0.27113596
43492,0.27109957
44997,0.27105013
42374,0.27097696
42382,0.27091146
40542,0.27082387
44141,0.27082148
30864,0.2707057
22308,0.27068168
32683,0.2706523
32817,0.2706523
32408,0.27040333
33647,0.27040333
17896,0.27026305
18484,0.27026305
18471,0.27026305
18506,0.27026305
31244,0.2700575
17002,0.27001747
16623,0.27001747
16096,0.269927
32749,0.26987115
32679,0.26987115
32754,0.26987115
31988,0.26987115
26094,0.26984668
26952,0.26982605
25198,0.2697689
40737,0.26975656
40329,0.26972136
28220,0.26970518
42952,0.26930133
18910,0.26929793
30879,0.2692447
15564,0.26921976
26099,0.2690622
15790,0.2690328
12745,0.26887122
39712,0.26887065
41805,0.26873562
18114,0.2687106
39844,0.26848307
27982,0.26838166
30719,0.26836818
16778,0.26826006
17999,0.26825723
18671,0.26825723
14854,0.26824784
20954,0.26812994
20433,0.26812994
20213,0.26812994
20962,0.26812994
20198,0.26812994
20186,0.26812994
19196,0.26812994
14362,0.26805484
13246,0.2674999
13639,0.2674999
17112,0.26737976
15363,0.26737976
33028,0.26732424
17882,0.26727667
18453,0.26727667
18687,0.26727667
42536,0.2671157
18402,0.26699972
27608,0.26666844
33740,0.2666456
13900,0.26660773
15694,0.26646763
14921,0.2663536
41720,0.26619554
14472,0.2660624
15142,0.26602823
13526,0.26602823
12856,0.26602823
14899,0.26602823
13172,0.26602823
13598,0.26602823
30357,0.26587948
43008,0.26582012
17552,0.26563045
17686,0.26563045
17973,0.26527005
41328,0.26526505
14214,0.26507312
14917,0.26507312
12758,0.26507312
14599,0.26507312
12876,0.26507312
40547,0.26507312
41223,0.26505038
14402,0.26436633
14948,0.26436633
25021,0.26416117
14342,0.2640731
16032,0.2640054
40645,0.26398346
30298,0.2638798
30307,0.2635325
12835,0.26339486
13699,0.26339486
14833,0.26339486
40575,0.2633064
40552,0.2631101
13833,0.2631101
41352,0.2628788
18335,0.2627857
15197,0.2626349
13500,0.2626349
40318,0.2625441
29911,0.26240522
44291,0.26235452
16411,0.26231068
20597,0.262247
21164,0.262247
26405,0.26215002
28151,0.26208067
33050,0.26202992
15903,0.26163536
18449,0.26157427
18243,0.26157427
17287,0.26157427
18077,0.26132932
18256,0.26132932
19500,0.2612619
22695,0.2612619
23435,0.26110396
18440,0.2610416
41333,0.2609322
33517,0.26071495
12875,0.26067472
41213,0.26059583
26851,0.26048532
44310,0.2601253
40701,0.26002285
14859,0.25976896
16147,0.2596561
17774,0.2595959
32136,0.25938568
33324,0.25938568
17440,0.25936627
18047,0.25936627
29971,0.25933942
19835,0.25922778
21641,0.25922778
23025,0.25922778
44614,0.25905162
25722,0.25881308
18374,0.25880203
18220,0.25862336
18570,0.25840676
17868,0.25840676
18251,0.25840676
17821,0.25840676
40521,0.25824505
40954,0.25824395
40864,0.25824395
18904,0.25777718
19054,0.25777718
40716,0.25777718
44407,0.25777718
31866,0.25777644
32045,0.25777644
13568,0.25774616
12945,0.25774616
14731,0.25774616
14834,0.25774616
41068,0.25764787
33945,0.2575604
32299,0.2575604
16054,0.25736618
28410,0.25730416
41249,0.2572852
21165,0.2569746
30714,0.25697336
43202,0.25694624
13079,0.25693408
13660,0.25685033
16172,0.25685033
17442,0.256796
43997,0.25664604
21073,0.25630894
20929,0.2563056
27834,0.25624982
41031,0.2560937
19756,0.2560937
20136,0.2560937
40850,0.2560937
25353,0.25602686
26299,0.25602686
27038,0.25602686
16177,0.25601128
16810,0.25601128
40092,0.25598204
42738,0.25594872
27050,0.25588167
12740,0.25585496
14566,0.25585496
15566,0.25560743
13451,0.25560725
32259,0.25551316
40827,0.2555091
29439,0.25544602
30555,0.25544602
32384,0.25530374
32511,0.25530374
32823,0.25530374
19265,0.25528273
19029,0.2552175
43148,0.2548557
40949,0.254846
28467,0.25449702
41336,0.25438988
17524,0.25433204
25418,0.2542935
31421,0.25409952
18996,0.2539952
20025,0.2539952
19413,0.2539952
43396,0.25351542
41285,0.25342664
41100,0.25340876
20153,0.2533346
21202,0.2533346
19848,0.2533346
21101,0.2533346
18947,0.2533346
20102,0.2533346
19908,0.2533346
19541,0.2533346
20992,0.2533346
19922,0.2533346
20227,0.2533346
20942,0.2533346
19544,0.2533346
20465,0.2533346
20351,0.2533346
20161,0.2533346
19231,0.2533346
20864,0.2533346
19709,0.2533346
20951,0.2533346
19697,0.2533346
19762,0.2533346
41193,0.25302827
41024,0.25283822
17776,0.25282827
18281,0.25282827
18696,0.25282827
17243,0.25282827
18082,0.25282827
45170,0.25210035
16038,0.25207537
39734,0.25175288
20204,0.25168788
19803,0.25168788
18989,0.25168788
19690,0.25168788
20195,0.25168788
20090,0.25168788
20988,0.25168788
17634,0.25158706
41136,0.2514307
30166,0.2514213
30736,0.2514213
29627,0.25115195
45147,0.25111192
18861,0.25107437
19990,0.25107437
18897,0.25107437
40194,0.25104764
20840,0.25098282
20784,0.25098154
17975,0.25067428
20054,0.25051504
33243,0.25042215
33376,0.25042215
28239,0.25019702
28386,0.25019702
18924,0.25010926
32275,0.24989758
32265,0.2498615
29957,0.24982034
34337,0.24970607
40881,0.24965005
19340,0.24964042
20571,0.24964042
20535,0.24964042
31913,0.24957289
25879,0.24943978
40321,0.2493249
40025,0.2493249
31633,0.24918702
24157,0.24906325
32198,0.24885835
31906,0.24885835
27201,0.24870309
14095,0.24861246
28176,0.24853803
17659,0.24851303
19461,0.24847814
41017,0.24847814
14345,0.24847001
12713,0.24847001
41684,0.24827728
32446,0.2482201
41103,0.24820217
39884,0.24818951
13163,0.24816017
32564,0.24803925
18174,0.24796651
18892,0.24792509
39094,0.24777773
41310,0.24767606
29912,0.2476677
32624,0.24760735
21197,0.24736686
20174,0.24731027
20014,0.24728452
18907,0.24728452
18050,0.24706312
17129,0.24699134
15808,0.24699134
32471,0.24693817
32944,0.24681936
41039,0.24671778
20688,0.24671778
20861,0.24671778
19613,0.24671778
21015,0.24671778
20026,0.24671778
24103,0.24666828
23826,0.24666218
12665,0.24663503
40929,0.24662419
44380,0.24646984
40046,0.24632058
25138,0.24615517
13682,0.24611491
19852,0.24604324
21038,0.2460295
40714,0.24600188
29108,0.24599545
38166,0.24597687
26323,0.24597554
21353,0.24579163
12658,0.24570148
40976,0.24567787
40978,0.24567787
17988,0.24566713
33130,0.24564967
33604,0.24564967
33385,0.24564967
20804,0.24540499
17993,0.24525833
27477,0.24517447
27603,0.24517447
18317,0.24511723
40875,0.24510723
44362,0.24510723
30623,0.24506545
31994,0.24498306
32950,0.24498306
22229,0.24488802
44509,0.24480715
38480,0.2446516
19189,0.24455072
40760,0.24452882
28200,0.24447592
19964,0.24440604
15640,0.2443611
33470,0.2438127
32067,0.2438127
16216,0.24371733
39098,0.24369699
41033,0.24368793
16277,0.24350922
18615,0.24328597
13868,0.2432202
14795,0.2432202
16944,0.2432202
15150,0.2432202
15370,0.2432202
13939,0.2432202
13579,0.2432202
15606,0.2432202
29700,0.24319856
21097,0.24315026
20579,0.24315026
19326,0.24315026
21205,0.24314907
20128,0.24314907
20479,0.24314907
22740,0.24314907
22854,0.24314907
16948,0.24301237
15663,0.24301237
17405,0.2428915
15708,0.2427769
17904,0.2427769
18831,0.24270478
40610,0.24270478
19997,0.24270478
19007,0.24270478
18955,0.24270478
41046,0.24270478
15706,0.24259783
41139,0.24232726
26603,0.24221374
32347,0.2420064
41835,0.24181692
40156,0.24165481
27992,0.24159415
15002,0.2414804
17681,0.2414804
18377,0.2414804
18428,0.24114358
19660,0.24112186
18864,0.24112186
44360,0.24103627
17201,0.2408418
16534,0.2408418
14409,0.2408418
14896,0.2408418
15910,0.2408418
19088,0.24083604
18952,0.24083604
20875,0.24083604
20885,0.24083604
20399,0.24083604
38958,0.24081424
37865,0.24081424
38978,0.24081424
38479,0.24081424
38138,0.24081424
12914,0.24070916
37032,0.24061835
12662,0.24052037
32819,0.24051903
16727,0.2404901
40016,0.2402836
37093,0.2402521
15724,0.24025184
16279,0.24025184
14974,0.24007317
16103,0.24000096
13311,0.24000096
21349,0.23994456
45199,0.23984112
16319,0.23979054
25868,0.2396766
41366,0.23960677
17341,0.23952793
37317,0.23943341
33569,0.2393697
40852,0.23936272
42944,0.23920022
31820,0.23914468
30334,0.23908333
39897,0.23908146
41191,0.23900522
21718,0.23900522
41198,0.23900522
14238,0.23893483
13137,0.23893483
14059,0.23893483
12686,0.23893483
13004,0.23893483
12776,0.23893483
28275,0.23885691
41185,0.23879988
14635,0.23875877
44208,0.23875877
15077,0.23875877
13721,0.23875877
13855,0.23875877
13921,0.23875877
39191,0.23869523
38838,0.23865265
20623,0.23839025
19397,0.23838353
23558,0.23835845
23166,0.23835845
33107,0.23834097
19730,0.23822328
41362,0.23820932
37867,0.23819244
33361,0.23818232
39095,0.23803677
38994,0.23803677
38327,0.23803677
31715,0.23746434
15055,0.23740439
17263,0.23729436
17710,0.23729436
18084,0.237283
40371,0.23720758
29723,0.23717006
15338,0.23711084
16282,0.23711084
37011,0.23707026
37087,0.23704837
18458,0.2368829
14007,0.2368397
14760,0.2367905
12984,0.2367905
32230,0.2367722
30219,0.23668481
29476,0.23668481
29879,0.23668481
37257,0.23667206
37155,0.23667206
39051,0.23667206
20219,0.23649423
15889,0.2363296
16333,0.2363296
20285,0.23631117
20946,0.23631117
33649,0.23613918
32920,0.23613918
16735,0.23602372
38492,0.2359572
16958,0.23586844
21171,0.23586467
21743,0.23566116
21655,0.23566116
21123,0.23566116
20944,0.23561658
20793,0.23555134
21019,0.23555134
20190,0.23555134
20612,0.23555134
19333,0.23555134
41222,0.23552465
18171,0.2353781
17692,0.2353781
32214,0.23537377
32488,0.23537377
32342,0.23537377
32034,0.23537377
44381,0.23532736
19014,0.23520476
40790,0.23520476
43097,0.23504096
41309,0.23498699
32986,0.23495153
21426,0.23487225
19374,0.23481023
17556,0.23471838
43288,0.23468792
12963,0.23459743
38090,0.23442233
40009,0.23439382
32928,0.23430492
31491,0.23430492
41087,0.23421134
27129,0.23419385
26596,0.23406655
12936,0.23397139
32857,0.23378526
21725,0.2334603
30570,0.23324534
17401,0.23319411
42623,0.2330231
43242,0.23296812
26096,0.23286219
18611,0.2327992
30300,0.23260757
17386,0.23257071
18677,0.23257071
17164,0.23257071
37411,0.23253039
30061,0.23250765
44111,0.2323593
30888,0.2322657
18761,0.23220243
14494,0.2321022
44365,0.232091
21454,0.23206906
21343,0.23206906
21347,0.23206906
39597,0.23193835
40234,0.23156957
40303,0.23144808
19888,0.23141547
30276,0.23133764
41293,0.23132381
31208,0.23096977
21409,0.23090498
29808,0.23083638
21007,0.23082307
20212,0.23082307
19560,0.23082307
20516,0.23082307
37712,0.23066351
30842,0.23057742
30394,0.2303602
29273,0.2303602
29101,0.2303602
20581,0.23015842
41669,0.22989172
37822,0.22976938
31972,0.22970925
19153,0.22962494
18906,0.22962494
21262,0.22956386
20250,0.22956386
37949,0.2295379
15533,0.22930561
30383,0.22926675
13195,0.22911876
44511,0.22889675
33021,0.22884923
33116,0.22882251
31413,0.2288049
37447,0.22848776
40751,0.22848636
32493,0.22840267
38904,0.22836937
44370,0.22834052
17944,0.22831696
21419,0.22831474
21513,0.228135
39089,0.2281049
40647,0.22810091
38717,0.2280929
21059,0.22807997
19649,0.22805381
19692,0.22805381
21198,0.22805381
19477,0.22805381
20047,0.22805381
19535,0.22805381
20591,0.22805381
19952,0.22805381
40942,0.22805381
19341,0.22805381
18916,0.22805381
20091,0.22805381
33458,0.22791667
32845,0.22791667
38511,0.22790796
39133,0.22790796
20352,0.22785333
30372,0.22775508
43610,0.22770318
37471,0.22765861
16864,0.22764455
33545,0.22753464
20657,0.22739477
37535,0.22735962
16663,0.22717036
39574,0.22715862
15107,0.22702794
30409,0.22678833
29816,0.22678833
29103,0.22678833
29076,0.22678833
38755,0.22674301
40475,0.22649582
23174,0.22648296
41371,0.22648296
23460,0.22648296
43653,0.22626519
23340,0.22605066
30960,0.2260242
40943,0.22594418
39289,0.22586675
38018,0.22586675
21244,0.22583967
16391,0.22579049
16237,0.22579049
13864,0.22579049
15410,0.22579049
29056,0.22569348
29890,0.22569348
30831,0.22568946
38850,0.22562088
39468,0.22562088
38210,0.22562088
16443,0.22550271
44358,0.22549047
12768,0.22548126
33674,0.22547747
40841,0.22547388
15965,0.22527164
17456,0.22522095
19879,0.22519849
13148,0.22492369
14338,0.22490227
13906,0.22487217
13223,0.22487217
37356,0.22463433
37357,0.22463433
39559,0.22463433
39659,0.22462286
22561,0.22455174
16770,0.224477
37807,0.22443768
38921,0.2244201
37457,0.22438765
32960,0.22435854
40112,0.22433071
15025,0.22410317
43055,0.22409952
21208,0.22399774
17571,0.22394367
36670,0.22388434
29221,0.22384626
14993,0.22382435
19666,0.22375877
38834,0.22341627
38335,0.22341627
38064,0.22320904
15234,0.22317879
28669,0.22313394
34428,0.22312553
45061,0.22290654
38216,0.22289507
38304,0.22289507
38876,0.22289507
37769,0.22283596
38559,0.22277181
38565,0.22277181
37538,0.22277181
38103,0.22277181
38065,0.22277181
38595,0.22277181
39205,0.22256643
27305,0.222481
33399,0.22240576
25589,0.2223561
24263,0.22228935
15318,0.22226904
15128,0.22226904
14861,0.22226904
38054,0.22203997
41034,0.2219802
24941,0.22191025
38582,0.22190653
38705,0.22190653
39101,0.22190653
39128,0.22190653
39325,0.22190653
39437,0.22190653
18463,0.22186522
39726,0.22184394
12900,0.22181769
14600,0.22181769
37370,0.22168024
15514,0.22155304
35026,0.22150259
34759,0.22150259
37349,0.22147766
36141,0.22143453
22300,0.22142714
20588,0.22141525
19960,0.22141525
20917,0.22141525
19137,0.22141525
20526,0.22141525
19126,0.22141525
44548,0.22141525
19724,0.22141525
19902,0.22141525
20544,0.22141525
18872,0.22141525
19453,0.22141525
20333,0.22141525
20530,0.22141525
21052,0.22141525
20446,0.22141525
21149,0.22141525
19220,0.22141525
19862,0.22141525
44084,0.22128537
38765,0.22122331
20701,0.22115831
40933,0.22091626
19118,0.22073542
38728,0.22072585
25496,0.22072212
26316,0.22072212
38923,0.2203671
39172,0.2203671
36087,0.22023994
16546,0.22023839
39042,0.22019368
37686,0.22019368
38971,0.22019368
39097,0.22019368
38885,0.22019368
38847,0.22019368
37659,0.22019368
37332,0.22019368
21163,0.22011825
15871,0.2200864
18339,0.22008596
32328,0.219868
38596,0.21984844
19610,0.21983728
20225,0.21983728
19710,0.21983728
20051,0.21983728
20965,0.2196629
21122,0.2196629
20415,0.2196629
19343,0.2196629
19569,0.2196629
19164,0.2196629
20124,0.2196629
19867,0.2196629
19378,0.2196629
20650,0.2196629
20462,0.2196629
20959,0.2196629
19811,0.2196629
20766,0.2196629
19868,0.2196629
19233,0.2196629
20520,0.2196629
20168,0.2196629
19809,0.2196629
19891,0.2196629
19131,0.2196629
20812,0.2196629
19765,0.2196629
20418,0.2196629
25170,0.2196594
43963,0.21957003
37802,0.21948682
37773,0.21948682
38857,0.21948682
14877,0.2192548
33093,0.2191993
33512,0.21906283
17479,0.21877573
18241,0.21877573
21717,0.21873856
25763,0.21865429
16119,0.21835577
39891,0.21818458
16291,0.21812056
15940,0.21812056
15928,0.21810146
33025,0.21808727
30959,0.21794438
30877,0.21775112
30882,0.21775112
18917,0.2176639
19008,0.2176639
19009,0.2176639
17861,0.21764718
15219,0.21764718
16680,0.21764718
12718,0.21764718
34715,0.21759732
34593,0.21759732
43075,0.21748248
17425,0.21746558
13328,0.21744083
29138,0.21741933
29924,0.21741933
19258,0.21737058
38027,0.21732636
29291,0.21722722
18285,0.21721967
40703,0.21718241
41783,0.21711142
14773,0.21708348
24378,0.2170351
39007,0.21701142
31002,0.21700755
40994,0.21690136
20317,0.21690136
44988,0.21674266
12883,0.2166861
44154,0.21665962
27152,0.21664903
24575,0.21664903
39125,0.2166086
34091,0.2164904
29171,0.2164841
28952,0.2164841
42836,0.21629262
30657,0.21629262
36708,0.2160928
34394,0.21601613
27715,0.21594185
35369,0.21590154
43226,0.2158261
35737,0.21571201
12754,0.2156801
12939,0.2156801
31073,0.2156686
41199,0.21564998
22614,0.21564998
22639,0.21564998
17721,0.2156173
18456,0.2156173
37606,0.21549755
41070,0.21539164
21035,0.21539164
20647,0.21539164
19736,0.21539164
21144,0.21539164
20622,0.21539164
20015,0.21539164
20502,0.21539164
19509,0.21539164
20393,0.21539164
19650,0.21539164
40225,0.21539155
15395,0.21538876
32925,0.21529374
30128,0.2152573
30463,0.21522146
39932,0.21519095
29358,0.21503079
33375,0.2149278
26269,0.21488565
17155,0.21481183
37516,0.2147607
30058,0.21461634
41372,0.21458271
37044,0.21454118
41574,0.2145184
15665,0.21448825
16399,0.21447161
42704,0.21443062
29676,0.21429314
30097,0.21429314
29537,0.21429314
29178,0.21429314
29013,0.21417098
30364,0.21417098
29256,0.21417098
25071,0.2140508
38574,0.21397589
34961,0.21395211
18727,0.21394351
19915,0.2138448
19899,0.21383673
20578,0.21383673
20999,0.21383673
19330,0.21383673
21063,0.21383673
19301,0.21383673
18983,0.21383673
19208,0.21383673
20337,0.21383673
19243,0.21383673
20811,0.21383673
18946,0.21383673
20280,0.21383673
35308,0.21380787
34997,0.21380787
34442,0.21380787
35295,0.21380787
39017,0.2137739
20491,0.21370864
20592,0.21367384
19886,0.21367384
20020,0.21367384
20594,0.21367384
41011,0.21363702
21709,0.2135319
37627,0.21337073
36503,0.21330313
22044,0.21301489
22700,0.21301489
19335,0.21301489
20566,0.21300147
20133,0.21300147
23651,0.21290165
38795,0.21287641
19580,0.21273242
19123,0.21273242
26950,0.21269995
15092,0.21262234
15337,0.21262234
13871,0.21262234
16069,0.21262234
13429,0.21262234
34516,0.21261212
16607,0.21251108
16358,0.21251108
28971,0.21245135
29049,0.21245135
37454,0.21241611
16710,0.21222833
22381,0.21220775
38106,0.21216206
32990,0.21215987
13764,0.21211374
16729,0.21211374
15126,0.21211374
38504,0.2120771
13859,0.21192507
13473,0.21192507
20306,0.21190397
20614,0.21190397
20902,0.21190397
20042,0.21190397
20095,0.21190397
19525,0.21190397
20776,0.21190397
19415,0.21190397
19833,0.21190397
20501,0.21190397
20089,0.21190397
20092,0.21190397
20751,0.21190397
41483,0.21179818
14423,0.21171138
16840,0.21171138
14249,0.21171138
40691,0.21151592
21215,0.21146883
41400,0.211336
44034,0.21127717
20509,0.21127032
16514,0.21125431
29983,0.21122
25505,0.21120295
18397,0.21073605
45205,0.2107163
38346,0.21057186
16080,0.21053466
14702,0.21053466
15916,0.21053466
17709,0.21053466
15166,0.21053466
12750,0.21047688
20375,0.21021163
23038,0.21017975
27407,0.21008874
25432,0.21008874
35270,0.21000168
36261,0.21000168
16692,0.20995514
14212,0.20995514
18662,0.20995514
17054,0.20995514
18007,0.20995514
12725,0.20995514
14431,0.20995514
14684,0.20995514
18334,0.20976788
17536,0.20976788
19612,0.20967087
19838,0.20967087
20887,0.20967087
41645,0.20966186
22958,0.20960097
22318,0.20960097
22185,0.20960097
21978,0.20960097
21634,0.20960097
22372,0.20960097
21584,0.20960097
22093,0.20960097
22233,0.20960097
21466,0.2094451
21781,0.20941392
16355,0.20933731
15497,0.20933731
14245,0.20933731
27028,0.20932744
26996,0.20932744
27328,0.20932744
35679,0.20932724
23931,0.20928292
39214,0.20923696
43690,0.20923696
34699,0.20909281
38706,0.20888413
23909,0.2086981
23925,0.2086981
38173,0.20830278
13128,0.20824319
13190,0.20824319
30482,0.20822515
42916,0.20813572
30741,0.20813572
37149,0.20812789
23873,0.20812231
23481,0.20812231
23524,0.20812231
23836,0.20812231
30046,0.20811039
42962,0.20799938
38895,0.20797437
36346,0.207973
21041,0.20796423
19433,0.20796423
38881,0.20794182
43101,0.20790064
40617,0.20789555
22633,0.20788735
34283,0.20786183
38425,0.20781815
39475,0.20781815
39039,0.20781815
39798,0.2077084
35909,0.20767558
35157,0.20767558
35272,0.20767558
34995,0.20742625
39081,0.2073826
33849,0.20734143
36153,0.20730783
21398,0.20729159
21468,0.20729159
18308,0.20723762
25787,0.20700039
39482,0.20695336
38810,0.20691736
35306,0.20684142
36198,0.20684142
34765,0.20684142
20761,0.20682809
18403,0.20677076
15844,0.20674866
16480,0.20674866
15573,0.20674866
25043,0.20674676
26929,0.20674676
25873,0.20674676
34195,0.20674653
34818,0.20674653
35355,0.20674653
42776,0.20673957
36900,0.20673192
17938,0.2066926
17756,0.20663178
29050,0.20659903
29945,0.20659903
34930,0.20656139
36108,0.20656139
36005,0.20656139
22246,0.20645787
22244,0.20645787
17850,0.20643279
37796,0.20642222
37634,0.20642222
41163,0.20636824
29316,0.2062203
16997,0.20618843
17974,0.20617189
22253,0.20610005
21714,0.20610005
30072,0.20606127
29258,0.20606127
33357,0.20594092
36882,0.20594028
14360,0.20584528
17301,0.20584528
32248,0.20583639
31732,0.20565183
39061,0.20555812
19062,0.20545948
16728,0.20544708
35299,0.20540465
20120,0.20536157
21148,0.20536157
38217,0.20525123
43590,0.20523265
33405,0.20521076
27293,0.20519878
24597,0.20519878
26233,0.20519878
24872,0.20519878
27124,0.20519878
21852,0.2051233
34449,0.20510912
35226,0.20510912
34957,0.20510912
14424,0.20506927
36618,0.20492506
34452,0.20492506
38239,0.20490107
17715,0.20481172
18436,0.20476781
32882,0.20468523
32434,0.20468523
32776,0.20468523
32594,0.20468523
32627,0.20468523
32804,0.20468523
